"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"8054",8054,"2016-08-06","15:20",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,89.33
"8055",8055,"2016-08-06","15:20",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,NA
"8056",8056,"2016-08-06","15:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,112.89
"8057",8057,"2016-08-06","15:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,229.35
"8058",8058,"2016-08-06","15:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,NA
"8059",8059,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,68.31
"8060",8060,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,141.84
"8061",8061,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,109.49
"8062",8062,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,112.15
"8063",8063,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,194.89
"8064",8064,"2016-08-06","15:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,250.93
"8065",8065,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,56.18
"8066",8066,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,126.94
"8067",8067,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,163.6
"8068",8068,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,125.21
"8069",8069,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,214.18
"8070",8070,"2016-08-06","16:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,NA
"8071",8071,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,57.01
"8072",8072,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,185.03
"8073",8073,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,NA
"8074",8074,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,183.21
"8075",8075,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,176.87
"8076",8076,"2016-08-06","16:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,NA
"8077",8077,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,96.29
"8078",8078,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,110.36
"8079",8079,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,NA
"8080",8080,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,121.43
"8081",8081,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,204.58
"8082",8082,"2016-08-06","16:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,246.38
"8083",8083,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,57.03
"8084",8084,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,166.56
"8085",8085,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,203.33
"8086",8086,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,167.59
"8087",8087,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,157.64
"8088",8088,"2016-08-06","17:00",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,NA
"8089",8089,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,76.52
"8090",8090,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,128.72
"8091",8091,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,81.98
"8092",8092,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,207.23
"8093",8093,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,NA
"8094",8094,"2016-08-06","17:20",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,213.57
"8095",8095,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,1,0,0,0,0,61.97
"8096",8096,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,0,1,0,0,0,139.27
"8097",8097,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,0,0,1,0,0,NA
"8098",8098,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,1,0,NA
"8099",8099,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,1,144.3
"8100",8100,"2016-08-06","17:40",1002.6,1007.4,303,1.9,29,79,0,0,0,0,0,0,263.35
"8101",8101,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,61.32
"8102",8102,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,105.42
"8103",8103,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,NA
"8104",8104,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,100.28
"8105",8105,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,158.36
"8106",8106,"2016-08-06","18:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,NA
"8107",8107,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,53.61
"8108",8108,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,143.72
"8109",8109,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,NA
"8110",8110,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,97.78
"8111",8111,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,139.97
"8112",8112,"2016-08-06","18:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,222.67
"8113",8113,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,77.25
"8114",8114,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,125.98
"8115",8115,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,111.38
"8116",8116,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,111.53
"8117",8117,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,NA
"8118",8118,"2016-08-06","18:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,157.28
"8119",8119,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,64.74
"8120",8120,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,104.35
"8121",8121,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,263.97
"8122",8122,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,131.32
"8123",8123,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,208.59
"8124",8124,"2016-08-06","19:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,199.05
"8125",8125,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,62.37
"8126",8126,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,116.03
"8127",8127,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,NA
"8128",8128,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,130.32
"8129",8129,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,NA
"8130",8130,"2016-08-06","19:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,185.33
"8131",8131,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,81.84
"8132",8132,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,129.08
"8133",8133,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,NA
"8134",8134,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,NA
"8135",8135,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,NA
"8136",8136,"2016-08-06","19:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,117.13
"8137",8137,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,56.55
"8138",8138,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,NA
"8139",8139,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,150.44
"8140",8140,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,123.4
"8141",8141,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,171.47
"8142",8142,"2016-08-06","20:00",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,NA
"8143",8143,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,52.31
"8144",8144,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,NA
"8145",8145,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,NA
"8146",8146,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,129.92
"8147",8147,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,NA
"8148",8148,"2016-08-06","20:20",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,247.84
"8149",8149,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,1,0,0,0,0,51.2
"8150",8150,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,0,1,0,0,0,120.18
"8151",8151,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,1,0,0,131
"8152",8152,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,1,0,123.08
"8153",8153,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,1,NA
"8154",8154,"2016-08-06","20:40",1001.5,1006.3,295,2.4,28.6,83,0,0,0,0,0,0,NA
"8155",8155,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,62.03
"8156",8156,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,84.2
"8157",8157,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8158",8158,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,110.1
"8159",8159,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,273.86
"8160",8160,"2016-08-06","21:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8161",8161,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,54.45
"8162",8162,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,108.51
"8163",8163,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8164",8164,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,154.86
"8165",8165,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8166",8166,"2016-08-06","21:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,193.87
"8167",8167,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,79.95
"8168",8168,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,NA
"8169",8169,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8170",8170,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,211.05
"8171",8171,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,216.07
"8172",8172,"2016-08-06","21:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8173",8173,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,24.93
"8174",8174,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,71.86
"8175",8175,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8176",8176,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,90.18
"8177",8177,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8178",8178,"2016-08-06","22:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,147.93
"8179",8179,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,50.56
"8180",8180,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,NA
"8181",8181,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8182",8182,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,138.02
"8183",8183,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8184",8184,"2016-08-06","22:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8185",8185,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,51.67
"8186",8186,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,110.49
"8187",8187,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8188",8188,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,97.99
"8189",8189,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,210.31
"8190",8190,"2016-08-06","22:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8191",8191,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,NA
"8192",8192,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,68.84
"8193",8193,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8194",8194,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,53.6
"8195",8195,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8196",8196,"2016-08-06","23:00",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8197",8197,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,47.94
"8198",8198,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,NA
"8199",8199,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8200",8200,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,NA
"8201",8201,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8202",8202,"2016-08-06","23:20",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8203",8203,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,1,0,0,0,0,27.88
"8204",8204,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,0,1,0,0,0,107.19
"8205",8205,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,1,0,0,NA
"8206",8206,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,1,0,NA
"8207",8207,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,1,NA
"8208",8208,"2016-08-06","23:40",1001.1,1005.9,295,1.9,27.3,89,0,0,0,0,0,0,NA
"8209",8209,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,62.54
"8210",8210,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,95.19
"8211",8211,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8212",8212,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8213",8213,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8214",8214,"2016-08-07","00:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8215",8215,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,83.96
"8216",8216,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,76.33
"8217",8217,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8218",8218,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8219",8219,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8220",8220,"2016-08-07","00:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8221",8221,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,NA
"8222",8222,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8223",8223,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8224",8224,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8225",8225,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8226",8226,"2016-08-07","00:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8227",8227,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,NA
"8228",8228,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8229",8229,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,267.38
"8230",8230,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,152.55
"8231",8231,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8232",8232,"2016-08-07","01:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8233",8233,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,45.16
"8234",8234,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8235",8235,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8236",8236,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,99.63
"8237",8237,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8238",8238,"2016-08-07","01:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8239",8239,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,69.24
"8240",8240,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8241",8241,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8242",8242,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8243",8243,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,119.95
"8244",8244,"2016-08-07","01:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8245",8245,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,10.6
"8246",8246,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,100.04
"8247",8247,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8248",8248,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8249",8249,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8250",8250,"2016-08-07","02:00",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8251",8251,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,63.48
"8252",8252,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8253",8253,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8254",8254,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8255",8255,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8256",8256,"2016-08-07","02:20",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8257",8257,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,1,0,0,0,0,NA
"8258",8258,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,0,1,0,0,0,NA
"8259",8259,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,0,0,1,0,0,NA
"8260",8260,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,1,0,NA
"8261",8261,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,1,NA
"8262",8262,"2016-08-07","02:40",1001.4,1006.2,251,0.9,29,82,0,0,0,0,0,0,NA
"8263",8263,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,NA
"8264",8264,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,110.34
"8265",8265,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8266",8266,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,NA
"8267",8267,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8268",8268,"2016-08-07","03:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8269",8269,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,NA
"8270",8270,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,NA
"8271",8271,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8272",8272,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,NA
"8273",8273,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8274",8274,"2016-08-07","03:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8275",8275,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,54.01
"8276",8276,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,102.73
"8277",8277,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8278",8278,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,56.22
"8279",8279,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8280",8280,"2016-08-07","03:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8281",8281,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,163.96
"8282",8282,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,NA
"8283",8283,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8284",8284,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,NA
"8285",8285,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8286",8286,"2016-08-07","04:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8287",8287,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,59.96
"8288",8288,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,NA
"8289",8289,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8290",8290,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,NA
"8291",8291,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8292",8292,"2016-08-07","04:20",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8293",8293,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,106.84
"8294",8294,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,87.56
"8295",8295,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8296",8296,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,89.28
"8297",8297,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,NA
"8298",8298,"2016-08-07","04:40",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,0,NA
"8299",8299,"2016-08-07","05:00",1000.8,1005.6,290,1.7,32.3,65,0,1,0,0,0,0,21.76
"8300",8300,"2016-08-07","05:00",1000.8,1005.6,290,1.7,32.3,65,0,0,1,0,0,0,77.12
"8301",8301,"2016-08-07","05:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,1,0,0,NA
"8302",8302,"2016-08-07","05:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,1,0,NA
"8303",8303,"2016-08-07","05:00",1000.8,1005.6,290,1.7,32.3,65,0,0,0,0,0,1,112.28
